4212	7808	7408	3	12	35	21072	10847	17494	4094	20885	10753	8654	17144	11865	15077	8584	13593	14535	15834	18304	19469	15091	8485	5608	5106	8152	5303	3183	26347	17363	15707	20338	20597	20663
4213	8018	7012	3	16	35	21079	13889	14805	4428	18752	11363	11417	20060	12296	16393	11028	14038	16392	16599	20230	16222	14125	8840	5632	5400	8139	4608	3671	21281	20666	18275	24420	19163	24389
4214	10942	18103	2	5	40	21084	7881	4834	11290	8530	9026	12172	10107	7822	11316	10636	3926	4439	3215	5735	9009	9117	10587	12924	14554	18583	16679	12771	10191	9593	5379	9556	6296	10864
4215	2518	18618	1	22	30	21087	7916	9690	15538	20127	4986	9315	3165	7148	3919	7303	9500	7976	13265	6299	4695	5580	14716	12682	20487	24600	23396	17054	27514	24216	17881	19430	15821	22847
4216	7863	18534	1	9	50	21089	5623	1161	14470	13625	7399	9525	4457	5544	7285	8569	4464	854	5467	2159	3097	4890	12649	12073	12812	17027	19285	15036	15228	14073	8264	13154	12813	16687
4217	11563	16945	2	15	40	21095	9066	5153	11259	8625	10221	11959	11100	7792	13451	11116	4195	5469	941	9339	8378	9866	8722	11081	12520	13503	12250	9984	9427	9408	4013	9067	5814	8986
4218	7178	16142	2	11	40	21096	2306	4562	10385	15465	5470	9230	4365	2008	4431	5264	2613	4756	6737	5021	5415	3132	7364	8689	11164	16455	15904	9414	16781	13343	9864	16308	11545	16232
4219	18126	15756	4	12	50	21104	17826	16115	14418	4597	17049	22873	22517	15246	19463	20063	12928	16900	8371	20632	16914	18600	10381	15736	16838	16912	15857	17086	5164	2682	5642	3679	5536	4462
4220	11319	17899	2	16	45	21114	9081	4534	10907	8214	11917	15430	8324	8194	10862	12094	4183	4093	2295	7433	8955	8494	7893	9699	12614	18008	13743	10901	12556	7675	3461	8358	6706	9321
4221	13399	10817	3	15	35	21123	11050	14832	4797	11048	14119	17836	19572	12728	15861	13223	8518	12984	8026	17870	19080	15040	3989	8115	5523	7218	5487	8171	13188	9744	11839	12265	9685	12984
4222	19059	19258	4	15	30	21128	19052	15572	17768	3884	23409	22766	23908	16126	24481	18220	16590	14881	13086	17153	18589	19230	13936	20987	21735	23476	21671	17432	669	3392	7596	3442	5612	1334
4223	14347	17710	4	9	40	21137	14076	8492	15207	3643	17939	20867	13939	11998	14084	17243	9026	9986	4047	10312	13036	15395	11607	12217	11785	15708	13508	16298	6673	4403	529	3376	1828	5685
4224	6004	16142	2	10	40	21140	1554	5336	13197	17462	2917	6485	3388	2337	4116	4406	4354	5085	7159	4889	4405	1309	10611	7137	12821	18644	16607	11961	19150	15797	11108	17837	13184	20539
4225	7251	17726	1	8	40	21141	3724	2922	14238	11879	5351	9980	4023	4157	6743	7021	3803	2426	5772	2574	2959	3755	9216	9774	13188	21401	15607	12156	18895	16369	11115	15745	10074	17221
4226	11614	19207	2	23	45	21149	9289	5597	15511	6654	11287	17804	10189	9491	10915	14469	6145	5213	4110	7938	7630	10412	9921	11830	14321	19912	17801	16815	11502	7717	4585	6768	5000	8754
4227	8091	11843	1	11	45	21155	6696	10672	4739	17654	6942	7033	9360	5094	8211	6205	6485	10447	7552	11230	10684	7506	3913	1256	5267	10989	8584	4100	15786	15771	11442	14802	16179	20419
4228	9432	7539	3	4	25	21165	13485	15520	2973	21406	12709	12860	15259	12003	14685	11908	12255	16553	12283	18748	17394	14676	5997	4273	2874	5310	3489	2626	23427	19619	14782	16993	20201	18393
4229	3351	17562	1	20	50	21174	5262	7874	14828	16177	3611	6619	2105	6535	2401	5129	8962	7961	12257	5123	3998	3219	14734	13658	16207	22728	19854	11922	23774	17926	13789	22742	20119	19861
4230	12295	7523	3	16	45	21177	12708	17389	3754	13985	19233	17525	17155	13697	17504	11810	13722	15159	10650	16624	20583	15966	6799	8607	3325	2085	877	6639	17584	16028	13234	19582	16679	19500
4231	6405	18411	1	12	40	21186	4080	2719	13007	13656	5799	10482	2712	5599	6138	8018	5364	2467	7041	1376	1565	3305	13159	11069	12875	20798	18857	11356	16457	18946	13031	15301	12950	15389
4232	11639	16389	2	18	45	21188	9835	6741	9493	7471	12831	14626	9400	7553	9826	9922	4096	5335	299	8859	8648	8585	8020	9443	9200	12452	10597	9835	11340	7811	4794	9583	5157	11151
4233	9103	9053	3	9	30	21194	10432	14394	1856	15438	12142	11806	13591	8116	10788	8257	9386	14376	9402	17308	12661	12280	3748	2542	1620	8508	3761	748	17659	14601	15245	20254	13738	16813
4234	6424	12761	1	6	25	21204	4136	10653	6921	14556	5329	4185	9424	2844	6309	2987	5699	10633	9570	8359	10116	5430	5569	3250	6213	14597	11620	5910	19036	19177	11955	19346	16372	16592
4235	9612	10370	3	19	50	21206	7636	14642	1814	16071	12722	11123	15978	7722	12094	7967	7378	11186	7889	13664	15285	10278	2227	2225	2071	7438	5503	2217	19365	16237	13235	17093	13092	18694
4236	10909	9785	3	8	30	21215	12041	13559	752	12817	10971	10929	14316	8295	15937	8637	9579	14285	9079	13882	15406	12377	2352	4991	1248	6488	3060	2944	18139	13497	11581	15553	12730	17473
4237	6303	17191	1	11	30	21216	3445	4828	13897	14026	4328	7998	2845	4179	4417	4996	4210	3801	6957	3889	2641	1627	9538	10159	14680	21694	17212	11873	16945	15754	13204	16546	12296	17074
4238	14084	19024	4	21	45	21219	14445	8685	15589	4038	13191	18895	14328	14203	15169	15430	7936	8658	4553	11133	11466	14477	10936	16570	13219	16950	17433	15641	7351	5338	1468	4668	2201	8021
4239	7348	15982	2	23	45	21224	2415	4137	12435	13876	4473	9339	5018	2019	5448	4848	1911	5388	5532	5151	4564	2939	8736	8099	11073	17252	13397	9170	15995	13867	11095	13509	13190	14255
4240	2429	14045	1	22	35	21224	4673	12779	11607	22653	2661	2360	6236	6528	3347	3943	9488	9611	13376	9132	8884	5498	13201	9020	12486	19650	17153	10880	25534	24157	15398	21552	19090	21962
4241	3603	16351	1	5	45	21232	3746	8167	15541	18225	1370	5842	3051	5978	877	3704	8029	6817	13090	6732	5239	2629	13248	10940	15058	21719	18924	10657	25604	22822	17969	22593	14822	23734
4242	11860	7799	3	12	25	21235	16109	20294	3530	16262	16649	14984	18956	14191	19009	13626	12133	14668	12262	20287	15540	13513	5267	5831	3233	2690	265	5020	17808	17559	15756	18603	14642	18316
4243	13648	9262	3	14	45	21240	12199	14388	4847	11661	15531	18835	20288	11995	16135	15065	9966	17268	11818	15995	21249	18022	5798	7460	5386	3734	4137	8160	14135	15260	11061	15848	14225	12724
4244	5651	19588	2	21	35	21248	6640	4012	19132	13808	6648	10352	2595	8114	6916	8038	7424	4708	9845	1480	915	4927	12877	14694	16586	24905	21787	16802	20621	17513	12171	18776	15160	22266
4245	9677	12095	3	5	30	21256	7113	10353	3845	15326	9348	8085	11112	6413	9326	8454	6195	11733	6950	12772	9991	7464	1777	2772	4182	8141	7214	4112	16410	14925	12174	14244	12337	14092
4246	7373	8252	3	22	25	21262	10300	15418	5548	20699	13276	8875	14246	9307	12872	9011	12145	16083	14099	18168	18067	13359	6354	4033	4785	9398	5926	2018	23149	23456	19444	17566	20556	22696
4247	3431	15737	1	7	40	21264	3332	9617	12432	18610	998	4484	3578	5432	284	3439	8419	9002	11812	8340	6344	2935	12045	9554	14052	19818	16323	14118	25807	20101	14477	17228	14996	21494
4248	9402	10124	3	23	40	21274	9583	15308	1792	17985	10370	11457	13570	6736	12910	9499	9805	13448	9700	14385	11616	9316	3389	2064	1584	6974	4810	1975	16981	15057	11456	14132	12627	15176
4249	2473	14333	1	21	40	21275	5444	9399	12200	21113	2853	2694	5885	5251	2397	3446	8972	11209	14330	10016	8247	5943	10766	8592	14714	20854	19127	11172	28018	25537	16922	19807	19053	21848
4250	4047	17257	1	23	35	21283	4239	5856	16087	20646	2802	6823	1922	6018	2040	5426	7563	6202	10379	5454	3116	2319	14253	10842	16118	20337	20135	11858	22191	16205	13922	19689	17727	24736
4251	17067	18674	4	5	45	21287	14906	14947	17628	906	22660	22435	16969	15778	19526	16608	13127	11662	7252	14969	17750	15446	11352	18314	18049	16881	16931	21324	3480	1658	4856	292	2772	2396
4252	3464	13675	1	4	45	21292	4400	10416	10184	18973	2641	1654	5979	4875	3536	2367	9199	12169	11524	10526	9289	4315	12480	8225	12373	19664	13246	9504	24814	23139	15353	21019	17804	19449
4253	11670	9844	3	12	50	21293	9670	16145	2028	13597	11455	11884	18314	10704	14860	13065	10596	12322	9685	13984	18149	14162	2651	4761	1967	5431	2863	3771	19631	15888	10800	15292	14754	17597
4254	6085	18239	2	16	40	21297	4249	3237	14018	16540	5838	9736	2874	4634	4270	5992	5386	3799	8059	2212	1452	2944	13257	11653	11882	17309	17685	14749	18610	17697	11429	15525	13549	17192
4255	6732	15354	1	9	40	21303	1450	5295	10952	15510	4546	5695	5016	1243	4048	3045	3135	5543	6453	7087	5234	2828	7241	5925	10401	16584	11714	10459	21657	17250	10272	16134	12168	17423
4256	4846	14592	1	23	40	21311	1721	7916	9688	16956	1659	4748	5336	2794	2482	1396	5247	9040	10592	7926	5684	2518	9867	7916	9156	18961	13726	9312	24112	18618	14859	20596	13655	23368
4257	8934	16515	2	10	30	21319	4700	4502	10272	11227	7911	11641	6445	4350	7872	7701	1038	3408	3419	5633	5142	5753	8425	7488	11839	15866	14171	12210	13565	13834	9201	12354	10141	15739
4258	3995	14413	1	13	25	21328	2805	8676	11460	18880	1521	2783	4795	4133	2261	1756	6740	8545	11621	9503	6657	3728	9761	8730	13515	16463	15214	10577	22713	23634	17146	16935	15096	21588
4259	7884	10445	3	14	35	21338	7955	12800	4623	18022	9039	8267	13017	6227	8601	6672	8353	13011	9622	14950	13717	8867	3822	587	3463	10909	6370	2195	19417	17311	14383	17232	13037	22713
4260	9038	19120	2	20	30	21340	8122	1217	14777	9300	8774	14744	7359	7730	10146	9337	5079	965	5145	4056	4404	5504	12255	12863	12910	17921	16419	15779	14228	11584	8592	9752	9319	15482
4261	8165	8772	3	21	45	21348	9064	13196	3103	19023	11320	9446	15193	8582	10572	7429	11487	14236	11947	17015	16374	12606	4744	2948	3519	9591	4603	826	19205	17223	17025	19403	14689	22867
4262	10557	6699	3	7	40	21358	16234	19244	4051	19068	15699	13250	18170	12525	16826	14424	13801	20586	13979	17392	19185	18592	8211	7693	4209	4956	2092	5394	22527	18129	17209	20894	18239	23019
4263	3231	13067	1	18	45	21362	4790	12255	10073	20863	3280	878	7613	4686	3912	2831	9848	11935	12626	9860	8997	5402	12423	6772	9575	18360	12561	11054	20941	21056	14943	19033	21973	22934
4264	10654	6710	3	9	30	21371	16087	16887	3858	21669	15779	15813	19178	11444	13953	12869	13955	16392	14056	18617	19062	17486	7512	7202	4320	4565	2332	5075	24898	21295	18437	16848	17331	18605
4265	7092	16795	2	13	25	21375	3433	3768	12855	13490	4060	9173	4912	3768	5704	5159	2466	4157	5523	4615	4206	2399	9875	9407	13313	18321	14432	9750	16245	16855	9393	16655	12112	17865
4266	14996	16016	4	12	30	21384	12347	10490	10589	3526	16076	19285	16775	11513	17152	16239	9798	11695	5592	11087	14035	12867	7756	14717	12935	16263	11261	15174	6632	4153	3370	4764	3016	6049
4267	6321	17910	1	5	45	21393	3955	3958	15429	17130	4431	10612	2970	5528	5650	6648	4783	3203	8921	2070	2060	2736	10072	11235	15077	20657	15193	11579	21618	15549	12541	16446	15029	17808
4268	6087	19830	2	4	25	21396	6174	2899	14211	16145	6558	10415	3554	7631	6887	9407	7024	4105	10139	896	1305	4672	15270	14113	18952	25779	19523	17065	20123	15499	12876	15012	13036	21629
4269	7721	11204	3	10	45	21402	5617	10487	5190	16891	8689	7185	13328	4653	9143	5334	7937	12789	9904	10390	12786	7572	4071	741	4246	11198	6914	2717	23131	15785	13499	17876	14946	20295
4270	5963	12484	1	5	30	21403	4507	11994	9022	20295	5376	4510	8921	2944	6027	2055	5997	8685	8567	11123	10296	5440	6798	4488	8106	13340	9521	6529	21099	21005	15329	20020	14035	19634
4271	11879	9298	3	21	30	21407	13004	17431	2325	12972	13405	15557	17771	10214	13768	12245	10423	15777	9715	14295	18105	14741	3546	5488	2617	5353	2091	4641	16539	16519	13712	15785	14065	18449
4272	11423	7854	3	10	40	21415	13553	15790	2649	15092	13510	14118	19235	12346	14759	12166	14223	16801	11769	18657	18242	17440	5412	6521	2521	4078	496	5016	21569	13898	14813	20008	14367	15660
4273	2883	18372	1	21	35	21418	5587	8655	14989	19877	5176	8392	1865	7352	3372	6690	9157	8380	12902	5503	4010	4795	15585	11012	14659	23264	23419	16998	23991	21151	16938	21341	19928	22445
4274	8027	17415	2	17	30	21421	4224	2326	11887	13823	7021	11753	6282	4886	6788	5861	2633	1940	6379	3467	3914	4751	8928	11093	12212	19639	16932	10001	14478	12887	7964	15025	12354	13235
4275	9768	18899	2	5	45	21427	8863	2092	14117	8938	10877	15394	8736	8547	10230	11318	3922	2021	5605	5242	5835	8133	11758	11572	14852	21105	16769	14695	11620	12691	6872	10319	9438	13322
4276	8499	17791	2	11	45	21430	4822	2398	13936	10030	7292	11083	6523	4800	7129	7107	2414	1694	4242	3863	5306	5541	10724	9315	11371	15654	14664	12433	16296	13990	8427	12261	11703	13378
4277	9057	13295	1	4	40	21431	5895	9625	5095	12905	8761	7997	9014	3142	7253	5001	3928	9151	5266	9664	8724	6244	3977	3338	5908	11855	9478	5670	16465	11756	10507	11581	13668	13655
4278	7347	16443	2	20	30	21432	3157	3766	12964	11468	5593	7441	4700	2998	4803	5142	2257	4054	6429	4061	4424	3267	8507	9616	11788	15469	11789	12047	19227	15395	8600	15255	12507	17176
4279	4633	15288	1	9	50	21435	1406	7480	10290	17196	851	5019	3877	3822	1828	2446	5018	6872	8783	6584	6416	1803	10334	9543	10852	20248	16538	12295	24432	18342	12982	19826	17738	22533
4280	19696	16669	4	20	50	21441	17157	18560	14497	4179	19858	26414	21134	19322	24011	19776	13845	14607	11789	21007	23598	18873	13418	21372	19490	16408	20124	19532	3506	3326	9355	5064	7521	2676
4281	7147	7729	3	20	30	21445	9755	19352	5702	17309	10957	10028	14542	8598	14149	7925	12395	18353	14591	17835	19121	14572	7232	5282	5584	9427	7600	2921	24643	23848	18679	24479	17374	19889
4282	4350	14955	1	19	40	21450	1942	8423	10723	15564	755	4505	4857	3510	1764	2290	6603	9206	10733	7917	5794	2809	8775	8824	12170	15649	12635	10079	24635	17387	16535	18455	14091	18673
4283	8102	6985	3	13	35	21456	14500	14729	4246	17324	12886	10094	17043	11492	13834	10906	14593	16391	13736	15373	15220	15319	7820	5365	4065	6576	6109	2817	25962	23336	17502	23988	21275	22291
4284	12338	7200	3	13	30	21462	14283	21293	4467	19465	15960	12962	22825	12659	15236	14984	14223	20827	13227	21030	19189	19012	5780	8629	3862	2017	1209	6966	18250	14910	17675	20220	16161	19115
4285	4402	15783	1	21	35	21469	2498	7145	14401	19349	878	6094	3329	3942	1107	3216	7151	6544	9289	5527	5209	1510	12485	8117	10481	21197	16493	11468	23655	22148	16372	19719	18713	24850
4286	11600	6546	3	8	45	21473	15592	16168	4032	15280	15305	17243	22303	12502	19291	14353	14161	21286	12213	21515	18611	19384	6964	7236	3856	2916	1701	5614	18961	17104	18821	21088	17200	22173
4287	8085	15004	1	5	35	21481	3458	5425	7930	14041	5690	9664	7402	1725	5913	5450	1535	6515	5805	7668	5789	4277	6259	5583	8656	13175	13010	8824	19454	12518	8852	16148	10560	15940
4288	10153	18372	2	20	25	21482	6855	3272	11920	10785	11265	13670	7031	7366	10442	10814	4016	2384	4332	5623	7085	8641	9040	10627	14516	19551	17526	12902	13290	12033	4925	10864	7152	14315
4289	6275	14431	1	6	25	21485	1447	7051	8863	18689	4024	5900	6532	704	4603	1822	3710	7162	7553	6937	5837	3341	7937	6668	7991	17768	11361	9602	18459	15200	13346	13781	12457	17148
4290	14000	18095	4	7	30	21493	11543	9835	12803	4326	15366	20835	15162	12160	16268	13617	7463	7142	3768	12318	11971	11320	9152	12161	16197	13988	12837	15085	7683	5937	226	4955	1855	7927
4291	18051	17008	4	21	35	21495	20768	14513	14002	3199	17889	24490	20282	14904	24352	16766	11994	14588	10040	17630	18760	19465	13836	15137	16772	14792	17967	19878	3414	1096	5649	2611	3806	2627
4292	2844	15824	1	12	35	21499	4711	9659	15277	23178	1823	4121	4326	5448	1020	3988	9077	10711	12610	8889	6137	4120	13189	11863	15534	22870	15356	12630	27520	23293	16653	20885	21056	26943
4293	19499	17147	4	13	50	21499	19137	18318	19381	4477	22112	24958	20327	21495	21485	23635	14695	17756	11004	16098	17295	23429	17456	17479	17046	14907	15612	17803	2451	2725	8114	4235	5212	1895
4294	6501	17193	2	12	50	21501	3288	3752	12207	17158	5092	9197	3661	3850	4652	5972	4020	4180	6604	3417	3079	2153	11865	10911	13599	21341	13202	11578	19314	15194	12055	17173	14482	17348
4295	13876	11177	3	16	35	21502	10855	15074	4978	12620	17869	17540	16703	12423	15350	12085	10647	11607	9039	16602	15330	16498	4204	9607	5283	5782	5291	9338	12605	9070	9995	11847	11364	14141
4296	19604	17990	4	23	40	21504	23718	18808	16710	3777	22828	26075	24170	17235	23610	23780	18237	16625	12742	20244	20793	17891	17299	20737	17609	21001	17162	19835	1581	3497	7338	4187	5445	1531
4297	11120	16777	2	21	45	21505	9360	4743	12473	8954	11846	14134	11227	7634	9405	10606	3269	4418	1192	8419	8238	8028	7586	11201	11881	15875	12914	11623	12626	8533	4056	8664	6820	11409
4298	7849	11462	3	23	45	21509	6619	12980	4433	18705	8655	7642	11981	4915	7383	5632	6319	9132	8682	11089	11946	8994	4807	956	4079	10453	9174	3272	17526	16569	11959	16048	13314	18090
4299	8422	19694	2	23	35	21518	7223	716	16913	14011	9939	11424	6826	7957	8858	9358	5319	1081	6284	2634	4794	5610	13387	15066	16769	22022	18523	17549	14264	13372	7846	12974	10443	13919
4300	7971	16781	2	19	45	21523	3629	3473	12724	11359	5603	8375	6585	3157	7064	5189	1755	3094	5521	4207	4958	4466	8886	7741	9783	17250	15378	9474	14444	13565	9291	14132	10630	17768
4301	13321	18545	4	10	40	21524	9967	6218	14755	4140	14164	15890	13100	10553	14426	13385	7208	8085	4690	8425	9708	10416	10662	15191	13941	15459	18625	15865	8777	5951	1561	5790	3272	7160
4302	9245	17907	1	19	35	21525	6734	2423	14201	12158	9588	10844	5966	5446	9313	9340	2755	2157	3981	3794	4981	6208	8158	11248	13342	17932	17039	13724	14077	10108	7201	11191	10203	15893
4303	16352	15901	4	23	35	21530	13269	12215	10653	2872	20073	21901	16841	16104	20647	14852	10714	12286	6921	15087	15691	17513	8875	13887	12523	13901	13010	13788	6096	3171	4118	3311	2942	5006
4304	2988	17928	1	5	25	21536	4779	7819	15081	21320	4527	8153	2127	7757	3298	7790	10196	7782	14505	5381	3656	4090	14098	14621	13986	21668	19202	16365	20644	24589	16989	21119	17648	24866
4305	17126	14803	4	7	50	21544	17378	16357	11207	5216	16478	20706	22304	12670	22239	15644	11373	13883	9492	15505	15264	19072	8588	12393	13803	14328	12851	16452	6742	3668	6406	4708	6018	5697
4306	9913	6176	3	14	25	21550	15453	16620	4881	23076	17324	12417	20659	12761	15109	11698	12361	20559	14871	20070	20284	14577	6972	7933	3977	6066	3957	5082	20009	16594	19208	20955	16799	20841
4307	5855	15881	2	7	30	21551	1099	5630	9820	13820	3053	5567	3989	2363	3480	3249	4760	6085	7521	5278	4064	1297	7803	8425	13372	17739	16240	9083	16488	16224	14450	14959	13161	17076
4308	7832	10351	3	21	45	21551	6472	11341	4294	19136	8930	7705	12696	6058	9812	6937	7382	13120	10960	14930	10794	8452	5147	695	4304	9000	7065	2211	17303	18397	12609	16466	16229	18900
4309	9815	12127	3	22	45	21554	7508	10636	4738	11875	9887	8314	10769	5143	9030	7609	5388	11658	5523	12773	11551	9625	1743	2831	3433	11236	6467	5071	18582	12041	9320	13020	11847	15217
4310	12194	12067	3	4	45	21559	10919	12266	4917	11461	12378	14704	13103	7142	14283	9436	6520	12486	5472	15788	15850	12556	2421	7068	4980	7217	6485	6040	12379	9962	7952	12085	11547	13216
4311	9767	10953	3	8	45	21566	9429	12004	2216	16280	12383	10885	12455	6720	9422	7898	6731	13163	8454	13425	11051	10359	2008	2777	2363	7410	4624	3220	20693	15035	12979	15485	11352	18363
4312	14912	19414	4	22	45	21567	15220	7965	17626	3041	14115	23277	16117	11590	18250	18088	10110	9639	7734	14018	15475	12713	12887	15501	14235	20379	18836	15138	6629	4293	2508	3361	2001	6666
4313	10218	15741	2	19	30	21572	5811	5647	9753	11535	10327	12040	8547	5493	9534	7721	2004	5918	2050	6723	8291	8360	4958	8970	9092	15711	13404	8934	15610	9648	7490	10315	9791	12551
4314	8909	17642	2	14	30	21573	5878	2807	11327	10382	8976	12333	5752	6027	7797	7614	2831	2015	3741	4856	4875	5176	8995	11637	12649	17209	12837	11366	14520	14229	7414	12199	9957	12004
4315	8527	12122	3	19	30	21574	5904	11462	4503	12410	7439	7093	10431	4325	9743	5533	5349	8908	7095	11330	9991	6692	3688	2109	5059	10465	7479	4139	19946	14781	13066	17814	14791	19591
4316	6182	15955	2	18	35	21575	1334	4754	11980	17617	3057	5997	4310	2084	3505	3605	3112	4987	8974	4328	4707	1664	8367	8971	10909	19090	12249	10842	21754	16355	10838	13560	11585	21747
4317	4476	12268	1	5	25	21585	4020	12523	8745	17300	4270	2089	7792	5568	4573	1947	7618	11995	12047	10337	9194	5390	8971	5743	8761	13913	10945	7702	26574	22343	17357	21191	15586	21705
4318	6081	16030	1	11	35	21591	1078	5652	11019	16515	3171	6208	3896	2565	3800	3108	4112	4915	7784	5179	3810	1274	9513	6821	13044	17731	13926	10104	21881	19270	12467	17598	15053	19828
4319	4123	14328	1	23	25	21599	2343	8865	13551	19354	1611	3596	6548	4516	2234	1557	5924	9214	10826	6972	7826	2993	10131	7616	10007	16472	14103	9879	22841	17706	13331	21798	17141	23730
4320	11083	19886	2	23	35	21604	9531	3544	17776	7808	10173	17997	10886	9893	14184	10477	5970	3586	6331	6687	8862	11233	9944	11520	17325	19558	20458	17554	13549	8534	4274	8018	7779	11080
4321	7499	7218	3	17	25	21609	10082	14820	5787	23777	11284	11332	16849	9083	14138	8971	14172	19624	15484	19181	17425	11908	8587	5516	5103	9477	6757	3447	23224	20625	15362	18019	21410	22057
4322	6643	18689	2	7	25	21617	5795	2094	15225	12293	7007	11615	2893	5116	5681	8214	5281	2984	8686	1205	1390	3787	10718	12763	14851	20570	18053	14908	16640	15953	11878	13413	13949	15314
4323	14810	16886	4	17	35	21626	14673	9907	10473	3705	17738	20272	16062	10634	19042	13545	8443	10473	5382	10604	12435	11892	10457	12948	11717	15654	14964	15316	7566	3709	1905	3301	2089	5346
4324	9737	12413	3	8	35	21630	7000	8601	4920	11796	8343	9220	10734	5782	9075	7228	4987	8476	6761	12589	13124	9200	1709	3824	4223	10327	6442	5037	15115	14016	10770	14452	12337	18206
4325	4562	15055	1	7	45	21634	2011	7395	10389	17584	859	3797	4053	3378	1700	2089	5723	6974	11026	7346	5379	2047	9039	9283	9756	17616	16895	8717	19151	17858	16981	16389	18962	23829
4326	18671	14955	4	8	45	21641	20704	16811	16523	5698	22849	22497	17990	17450	25415	17914	14139	16873	9255	16134	18245	21849	13634	19214	16337	16116	16445	17514	5628	3708	7407	5625	7607	4624
4327	8085	16657	1	14	50	21643	3719	3840	12833	14118	5926	10241	5031	3090	7186	5681	1549	3225	5489	4029	5366	3750	8472	8321	11284	15606	12350	12414	17684	11546	9021	14096	9480	18291
4328	16505	18574	4	15	35	21651	15745	9988	18270	465	16515	23677	19001	15653	18457	18752	10220	12070	8430	12901	18578	13851	10877	15577	16523	19403	19776	20040	3657	1752	2957	619	1342	2852
4329	14885	15775	4	12	45	21661	12467	9756	11942	4967	15532	17811	14486	10377	19004	15817	8981	12127	4590	11615	12942	11677	9028	13275	9938	14404	10912	14021	6489	4559	3030	4511	3027	7864
4330	12687	12485	3	22	35	21670	10082	10117	5715	11658	11286	12613	15444	7963	15519	10240	6567	11457	5676	13245	12265	12142	3251	8160	6360	9446	7690	8741	15291	9255	7970	9683	7622	14327
4331	13824	8332	3	6	25	21671	16393	19914	5625	15050	19099	17064	19905	13930	20198	13687	12124	14772	10425	20707	18210	18761	6999	8331	5098	2991	3602	7420	15696	12234	16207	12985	12829	15135
4332	8206	19626	2	12	30	21678	7279	555	14936	12009	9997	14181	5043	6950	7777	8742	6277	1106	6106	2032	4104	5591	13363	13050	17354	19493	16004	13169	14876	16236	10267	10587	10042	14898
4333	7203	15943	2	23	30	21686	2609	4711	11217	14840	5073	8356	4976	1770	5452	4799	2249	4943	5390	5583	4144	2546	7478	7792	10471	14992	15187	11092	16820	13401	11903	15030	12646	16190
4334	5827	17303	2	19	50	21688	3533	4219	13045	15399	3224	7786	2510	3687	3472	5724	4886	5012	7247	2971	2546	1466	9776	8634	13586	17432	13650	12779	20142	14391	10698	16983	12859	21822
4335	8962	7517	3	14	35	21690	12688	17481	3363	17951	14993	10057	17070	10000	12790	10129	11994	17263	10946	20340	18808	15689	6058	5067	3590	6948	4644	2759	23401	17852	18320	18130	15707	19400
4336	13286	16958	4	16	35	21694	11833	7417	10287	4949	13399	15331	11965	10656	16027	11982	7690	8192	2803	11961	10508	13461	7215	10596	10080	15809	15248	14332	7476	7274	1840	6099	3626	7799
4337	7337	16953	2	15	35	21697	3249	3750	13131	11605	5434	7603	4080	4060	6371	6387	2274	3416	5495	4054	3433	3441	8693	10041	13523	17432	12926	9777	18634	15502	9173	12527	10765	14820
4338	3134	17051	1	11	50	21705	3898	8093	13655	21216	2577	6828	2419	7182	1734	5095	7246	6971	14499	6164	3768	2764	12100	12956	14965	23106	20995	15226	24714	19983	15399	19394	20472	24400
4339	15997	16643	4	19	40	21710	17320	10250	11029	2558	17592	20658	15430	11636	16313	17618	11587	11925	6553	12270	14474	17842	11988	12699	15514	15959	12519	16109	5463	2362	3368	3461	2726	4166
4340	6951	14522	1	21	35	21710	1636	7629	7557	17120	5233	7485	6114	227	5412	3331	3052	7247	8256	7892	6680	3968	8030	6250	7436	17016	10218	8449	18395	14480	11725	13584	13523	19248
4341	18421	18908	4	10	30	21714	19078	12705	20732	2484	20093	25933	19172	19286	23209	22473	13782	16913	10950	14929	20476	21178	16825	21422	19687	20804	21054	19334	1055	2192	6041	2366	4091	823
4342	13096	17384	4	7	30	21714	9550	8266	13941	4640	11364	14228	13893	9349	14807	12201	5865	7462	2339	10946	9906	11453	8859	10922	10272	17175	15140	15528	7772	5427	1785	5221	4127	7242
4343	6985	12380	1	13	30	21717	4837	9102	6375	19032	6877	5594	10620	3175	7223	3603	5092	9704	9512	11088	11243	7231	4775	3000	5913	13416	10140	4675	19504	17551	14645	15886	15769	19989
4344	5056	16023	2	6	50	21725	1752	7033	12688	17697	1988	5568	3244	2837	2320	3012	5130	5431	8360	5599	3967	754	11238	10086	13454	20785	14383	11443	17719	19815	14532	17154	14821	19928
4345	6470	19502	2	22	40	21734	6911	2756	17665	15796	6759	11150	3069	7095	7623	7796	5333	2496	10206	153	1633	4203	12064	13451	13336	18546	21757	15384	21346	18744	9948	14119	15438	16177
4346	3903	13565	1	10	25	21739	3878	10723	10906	20944	2362	2183	7902	5052	3707	1566	7175	8585	11702	10440	9491	4165	11296	6230	12085	19141	16269	9426	26574	20122	15833	18771	15242	26196
4347	18915	18907	4	14	45	21742	19008	13053	21612	2937	20552	26370	21039	20309	23870	18639	17133	13502	11620	15704	18876	19625	17266	21568	16423	20445	18685	20750	318	2841	6464	2492	5212	525
4348	15069	18144	4	18	40	21744	13681	8763	16014	2032	19191	20118	14413	13341	15202	17164	11219	8739	4921	10454	12711	14682	9830	15387	14330	15643	15304	18519	5816	3871	1420	2407	531	5637
